site name,AOD Latitude,AOD Longitude,firstdate,datetime,AerosolOpticalThicknessPassedThresholdMean,AerosolModelMW,UVAerosolIndex,VISAerosolIndex,AerosolOpticalThicknessPassedThresholdStd,SolarZenithAngle,TerrainReflectivity,ViewingZenithAngle,SingleScatteringAlbedoPassedThresholdMean,SingleScatteringAlbedoPassedThresholdStd,AerosolOpticalThicknessMW0,AerosolOpticalThicknessMW1,AerosolOpticalThicknessMW2,AerosolOpticalThicknessMW3,AerosolOpticalThicknessMW4,SingleScatteringAlbedoMW0,SingleScatteringAlbedoMW1,SingleScatteringAlbedoMW2,SingleScatteringAlbedoMW3,SingleScatteringAlbedoMW4
Atlantic north of QS,-18.625,-65.875,2020-10-07 00:00:00,2020-10-09 03:12:00,nan,nan,-1.47,-11.24,nan,27.059,63,52.549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2020-10-07 00:00:00,2020-10-09 03:12:00,nan,nan,-1.47,-11.24,nan,27.059,63,52.549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-10-08 00:00:00,2020-10-10 02:17:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-10-08 00:00:00,2020-10-10 02:17:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2020-10-08 00:00:00,2020-10-10 02:17:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2020-10-08 00:00:00,2020-10-10 02:17:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2020-10-08 00:00:00,2020-10-10 02:17:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2020-10-08 00:00:00,2020-10-10 02:17:00,nan,2333,7.26,-10.95,nan,36.831,52,33.159,nan,nan,1235,1157,1048,1005,963,847,854,857,857,857
Atlantic north of QS,-18.625,-65.875,2020-10-08 00:00:00,2020-10-10 02:17:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2020-10-08 00:00:00,2020-10-10 02:17:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-10-09 00:00:00,2020-10-11 03:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-10-09 00:00:00,2020-10-11 03:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2020-10-09 00:00:00,2020-10-11 03:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2020-10-09 00:00:00,2020-10-11 03:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2020-10-09 00:00:00,2020-10-11 03:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2020-10-09 00:00:00,2020-10-11 03:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2020-10-09 00:00:00,2020-10-11 03:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2020-10-09 00:00:00,2020-10-11 03:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-10-10 00:00:00,2020-10-12 04:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-10-10 00:00:00,2020-10-12 04:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2020-10-10 00:00:00,2020-10-12 04:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2020-10-10 00:00:00,2020-10-12 04:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2020-10-10 00:00:00,2020-10-12 04:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2020-10-10 00:00:00,2020-10-12 04:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2020-10-10 00:00:00,2020-10-12 04:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2020-10-10 00:00:00,2020-10-12 04:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-10-11 00:00:00,2020-10-13 03:11:00,nan,nan,1.48,-8.34,nan,42.527,60,62.549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-10-11 00:00:00,2020-10-13 03:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2020-10-11 00:00:00,2020-10-13 03:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2020-10-11 00:00:00,2020-10-13 03:11:00,nan,nan,2.04,-7.46,nan,42.441,61,62.548,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2020-10-11 00:00:00,2020-10-13 03:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2020-10-11 00:00:00,2020-10-13 03:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2020-10-11 00:00:00,2020-10-13 03:11:00,nan,nan,1.98,-8.61,nan,42.659,66,62.551,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2020-10-11 00:00:00,2020-10-13 03:11:00,nan,nan,1.75,-8.03,nan,42.704,66,62.551,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-10-12 00:00:00,2020-10-14 04:16:00,nan,nan,-1.4,-13.82,nan,29.963,59,29.314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-10-12 00:00:00,2020-10-14 04:16:00,nan,nan,-1.67,-12.15,nan,30.664,49,22.749,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2020-10-12 00:00:00,2020-10-14 04:16:00,nan,nan,-1.03,-10.13,nan,30.615,49,22.749,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2020-10-12 00:00:00,2020-10-14 04:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2020-10-12 00:00:00,2020-10-14 04:16:00,nan,nan,-0.85,-12.65,nan,30.884,49,20.581,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2020-10-12 00:00:00,2020-10-14 04:16:00,nan,nan,-1.47,-14.04,nan,30.787,52,20.581,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2020-10-12 00:00:00,2020-10-14 04:16:00,nan,nan,0.23,-13.79,nan,30.065,65,29.315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2020-10-12 00:00:00,2020-10-14 04:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-10-13 00:00:00,2020-10-15 03:14:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-10-13 00:00:00,2020-10-15 03:14:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2020-10-13 00:00:00,2020-10-15 03:14:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2020-10-13 00:00:00,2020-10-15 03:14:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2020-10-13 00:00:00,2020-10-15 03:14:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2020-10-13 00:00:00,2020-10-15 03:14:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2020-10-13 00:00:00,2020-10-15 03:14:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2020-10-13 00:00:00,2020-10-15 03:14:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-10-14 00:00:00,2020-10-16 04:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-10-14 00:00:00,2020-10-16 04:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2020-10-14 00:00:00,2020-10-16 04:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2020-10-14 00:00:00,2020-10-16 04:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2020-10-14 00:00:00,2020-10-16 04:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2020-10-14 00:00:00,2020-10-16 04:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2020-10-14 00:00:00,2020-10-16 04:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2020-10-14 00:00:00,2020-10-16 04:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-10-15 00:00:00,2020-10-17 02:48:00,nan,nan,2.21,-9.92,nan,36.765,57,35.401,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-10-15 00:00:00,2020-10-17 02:48:00,nan,nan,0.66,-9.16,nan,37.37,46,39.95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2020-10-15 00:00:00,2020-10-17 02:48:00,nan,nan,0.58,-9.61,nan,37.288,46,39.949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2020-10-15 00:00:00,2020-10-17 02:48:00,nan,nan,0.58,-9.61,nan,37.288,46,39.949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2020-10-15 00:00:00,2020-10-17 02:48:00,nan,nan,0.66,-9.16,nan,37.37,46,39.95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2020-10-15 00:00:00,2020-10-17 02:48:00,nan,nan,0.58,-9.61,nan,37.288,46,39.949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2020-10-15 00:00:00,2020-10-17 02:48:00,nan,nan,2.21,-9.92,nan,36.765,57,35.401,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2020-10-15 00:00:00,2020-10-17 02:48:00,nan,nan,-0.09,-9.26,nan,37.494,46,39.95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-10-16 00:00:00,2020-10-18 02:59:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-10-16 00:00:00,2020-10-18 02:59:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2020-10-16 00:00:00,2020-10-18 02:59:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2020-10-16 00:00:00,2020-10-18 02:59:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2020-10-16 00:00:00,2020-10-18 02:59:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2020-10-16 00:00:00,2020-10-18 02:59:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2020-10-16 00:00:00,2020-10-18 02:59:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2020-10-16 00:00:00,2020-10-18 02:59:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-10-17 00:00:00,2020-10-19 02:57:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-10-17 00:00:00,2020-10-19 02:57:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2020-10-17 00:00:00,2020-10-19 02:57:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2020-10-17 00:00:00,2020-10-19 02:57:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2020-10-17 00:00:00,2020-10-19 02:57:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2020-10-17 00:00:00,2020-10-19 02:57:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2020-10-17 00:00:00,2020-10-19 02:57:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2020-10-17 00:00:00,2020-10-19 02:57:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-10-18 00:00:00,2020-10-20 03:32:00,nan,nan,0.6,-8.99,nan,44.339,46,68.74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-10-18 00:00:00,2020-10-20 03:32:00,nan,nan,0.6,-8.99,nan,44.339,46,68.74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2020-10-18 00:00:00,2020-10-20 03:32:00,nan,nan,0.5,-7.27,nan,44.268,63,68.738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2020-10-18 00:00:00,2020-10-20 03:32:00,nan,nan,0.5,-7.27,nan,44.268,63,68.738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2020-10-18 00:00:00,2020-10-20 03:32:00,nan,nan,0.6,-8.99,nan,44.339,46,68.74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2020-10-18 00:00:00,2020-10-20 03:32:00,nan,nan,0.5,-7.27,nan,44.268,63,68.738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2020-10-18 00:00:00,2020-10-20 03:32:00,nan,nan,-0.22,-11.4,nan,44.411,46,68.741,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2020-10-18 00:00:00,2020-10-20 03:32:00,nan,nan,-0.22,-11.4,nan,44.411,46,68.741,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-10-19 00:00:00,2020-10-21 04:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-10-19 00:00:00,2020-10-21 04:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2020-10-19 00:00:00,2020-10-21 04:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2020-10-19 00:00:00,2020-10-21 04:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2020-10-19 00:00:00,2020-10-21 04:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2020-10-19 00:00:00,2020-10-21 04:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2020-10-19 00:00:00,2020-10-21 04:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2020-10-19 00:00:00,2020-10-21 04:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-10-20 00:00:00,2020-10-22 12:01:00,nan,nan,0.02,-11.44,nan,41.175,47,59.729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-10-20 00:00:00,2020-10-22 12:01:00,nan,nan,0.02,-11.44,nan,41.175,47,59.729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2020-10-20 00:00:00,2020-10-22 12:01:00,nan,nan,0.52,-11.09,nan,41.073,63,59.728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2020-10-20 00:00:00,2020-10-22 12:01:00,nan,nan,0.52,-11.09,nan,41.073,63,59.728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2020-10-20 00:00:00,2020-10-22 12:01:00,nan,nan,0.02,-11.44,nan,41.175,47,59.729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2020-10-20 00:00:00,2020-10-22 12:01:00,nan,nan,0.52,-11.09,nan,41.073,63,59.728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2020-10-20 00:00:00,2020-10-22 12:01:00,nan,nan,0.06,-11.05,nan,41.244,54,59.73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2020-10-20 00:00:00,2020-10-22 12:01:00,nan,nan,0.06,-11.05,nan,41.244,54,59.73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-10-21 00:00:00,2020-10-23 03:14:00,nan,nan,-2.19,-10.31,nan,28.255,47,36.008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-10-21 00:00:00,2020-10-23 03:14:00,nan,nan,-2.19,-10.31,nan,28.255,47,36.008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2020-10-21 00:00:00,2020-10-23 03:14:00,nan,nan,-2.19,-10.31,nan,28.255,47,36.008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2020-10-21 00:00:00,2020-10-23 03:14:00,nan,nan,-2.19,-10.31,nan,28.255,47,36.008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2020-10-21 00:00:00,2020-10-23 03:14:00,nan,nan,-2.19,-10.31,nan,28.255,47,36.008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2020-10-21 00:00:00,2020-10-23 03:14:00,nan,nan,-2.19,-10.31,nan,28.255,47,36.008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2020-10-21 00:00:00,2020-10-23 03:14:00,nan,nan,-1.87,-15.25,nan,28.33,47,36.009,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2020-10-21 00:00:00,2020-10-23 03:14:00,nan,nan,-1.87,-15.25,nan,28.33,47,36.009,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-10-22 00:00:00,2020-10-24 03:27:00,nan,nan,0.49,-9.87,nan,37.682,57,44.607,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-10-22 00:00:00,2020-10-24 03:27:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2020-10-22 00:00:00,2020-10-24 03:27:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2020-10-22 00:00:00,2020-10-24 03:27:00,nan,nan,0.49,-9.87,nan,37.682,57,44.607,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2020-10-22 00:00:00,2020-10-24 03:27:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2020-10-22 00:00:00,2020-10-24 03:27:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2020-10-22 00:00:00,2020-10-24 03:27:00,nan,nan,0.49,-9.0,nan,37.748,57,44.607,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of Fajardo,-18.625,-65.625,2020-10-22 00:00:00,2020-10-24 03:27:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
QS  and Icacos,-18.375,-65.875,2020-10-23 00:00:00,2020-10-25 03:26:00,nan,nan,-1.05,-14.42,nan,25.274,47,52.548,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Sabana,-18.375,-65.625,2020-10-23 00:00:00,2020-10-25 03:26:00,nan,nan,-1.05,-14.42,nan,25.274,47,52.548,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Roosevelt Roads,-18.125,-65.625,2020-10-23 00:00:00,2020-10-25 03:26:00,nan,nan,-1.05,-14.42,nan,25.274,47,52.548,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Humacao,-18.125,-65.875,2020-10-23 00:00:00,2020-10-25 03:26:00,nan,nan,-1.05,-14.42,nan,25.274,47,52.548,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Culebra,-18.375,-65.375,2020-10-23 00:00:00,2020-10-25 03:26:00,nan,nan,-1.05,-14.42,nan,25.274,47,52.548,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Vieques,-18.125,-65.375,2020-10-23 00:00:00,2020-10-25 03:26:00,nan,nan,-1.05,-14.42,nan,25.274,47,52.548,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Atlantic north of QS,-18.625,-65.875,2020-10-23 00:00:00,2020-10-25 03:26:00,nan,nan,-0.48,-10.56,nan,25.386,54,52.549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
